mOBJECTID,STATEFP,CD119FP,GEOID,GEOIDFQ,NAMELSAD,LSAD,CDSESSN,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OFFICE_ID,BIOGUIDE_ID,OFFICE_AUDIT_ID,PREFIX,FIRSTNAME,MIDDLENAME,LASTNAME,SUFFIX,LISTING_NAME,PHONE,WEBSITEURL,VACANT,CONTACTFORMURL,PHOTOURL,FACE_BOOK_URL,TWITTER_URL,YOUTUBE_URL,INSTAGRAM_URL,FLICKR_URL,PARTY,DISTRICT,STATE,VACANCY,ROOM_NUM,HOB,COMMITTEE_ASSIGNMENTS,LAST_UPDATED,Shape__Area,Shape__Length
144,17,12,1712,5001900US1712,Congressional District 12,C2,119,G5200,N,36301165567,667370443,+38.2952412,-088.7692539,IL12,B001295,00010201,Mr. ,Mike,,Bost,,"Bost, Mike",55661,https://bost.house.gov/,N,https://bost.house.gov/email,https://ziplook.house.gov/zip/pictures/il12_bost.jpg,http://www.facebook.com/RepBost,http://twitter.com/repBost,http://www.youtube.com/channel/UCxgLCZzKuY7g_8-Iu1PSlPQ,,,R,12,,,352,CHOB,Agriculture;Transportation;Veterans' Affairs,,60129835705.4922,1697426.12651975
145,17,06,1706,5001900US1706,Congressional District 6,C2,119,G5200,N,583310409,11810373,+41.7369489,-087.8928848,IL06,C001117,00010451,Mr. ,Sean,,Casten,,"Casten, Sean",54561,https://casten.house.gov,N,https://casten.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/il06_casten.jpg,http://www.facebook.com/RepSeanCasten/,http://twitter.com/RepCasten,http://www.youtube.com/channel/UCWP-bfgwv5j4PeqYsm2n7Zg,http://instagram.com/repseancasten/,,D,06,,,2440,RHOB,"Financial Services;Science, Space, and Technology",,1069618048.84375,289985.127151431
146,17,17,1717,5001900US1717,Congressional District 17,C2,119,G5200,N,11608117702,221698053,+41.0712077,-090.2586840,IL17,S001225,00010803,Mr. ,Eric,,Sorensen,,"Sorensen, Eric",55905,https://sorensen.house.gov,N,https://sorensen.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/il17_sorensen.jpg,https://www.facebook.com/profile.php?id=100089181230549,https://x.com/RepEricSorensen,https://www.youtube.com/@RepEricSorensen,https://instagram.com/RepEricSorensen,,D,17,,,1205,LHOB,"Agriculture;Science, Space, and Technology",,20961132184.3164,1807372.06633734
147,17,15,1715,5001900US1715,Congressional District 15,C2,119,G5200,N,43389551993,609172795,+39.8265432,-089.7721602,IL15,M001211,00010643,Mrs.,Mary,E.,Miller,,"Miller, Mary",55271,https://marymiller.house.gov,N,https://marymiller.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/il15_miller.jpg,https://facebook.com/RepMaryMiller,https://x.com/RepMaryMiller,,https://instagram.com/RepMaryMiller,,R,15,,,1740,LHOB,Agriculture;Education and Workforce,,74694019617.6367,2723918.65585163
148,17,04,1704,5001900US1704,Congressional District 4,C2,119,G5200,N,248008492,3103417,+41.8293740,-087.8098974,IL04,G000586,00010597,Mr. ,Jesus,G. ""Chuy"",Garcia,,"Garcia, Jesus",58203,https://chuygarcia.house.gov/,N,https://chuygarcia.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/il04_garcia.jpg,http://www.facebook.com/RepChuyGarcia,http://twitter.com/RepChuyGarcia,http://www.youtube.com/RepChuyGarcia,http://instagram.com/repchuygarcia,,D,04,,,1519,LHOB,Transportation,,452627583.046875,219057.38465374
149,17,02,1702,5001900US1702,Congressional District 2,C2,119,G5200,N,10144448787,38966582,+40.7714827,-087.9426525,IL02,K000385,00010130,Ms. ,Robin,L.,Kelly,,"Kelly, Robin",50773,https://robinkelly.house.gov/,N,https://robinkelly.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/il02_kelly.jpg,https://www.facebook.com/reprobinkelly,https://twitter.com/RepRobinKelly,http://www.youtube.com/channel/UCLhcNPX2nNQLNzwKW0nEykg,https://instagram.com/reprobinkelly/,https://www.flickr.com/photos/97022808@N04/,D,02,,,2329,RHOB,Energy and Commerce,,17776232013.9844,901802.322336633
150,17,10,1710,5001900US1710,Congressional District 10,C2,119,G5200,N,1321249102,67356507,+42.3522356,-088.0518589,IL10,S001190,00010340,Mr. ,Bradley,Scott,Schneider,,"Schneider, Bradley",54835,https://schneider.house.gov,N,https://schneider.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/il10_schneider.jpg,http://www.facebook.com/CongressmanBradSchneider/,http://twitter.com/repschneider,http://www.youtube.com/user/RepBradSchneider,http://instagram.com/repschneider/,,D,10,,,300,CHOB,Foreign Affairs;Ways and Means,,2544303479.26953,358621.982462871
151,17,07,1707,5001900US1707,Congressional District 7,C2,119,G5200,N,177223764,2189439,+41.8784633,-087.8406513,IL07,D000096,00004996,Mr. ,Danny,K.,Davis,,"Davis, Danny",55006,https://davis.house.gov,N,https://davisforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/il07_davisdannyk.jpg,https://www.facebook.com/CongressmanDKDavis,https://twitter.com/RepDannyDavis,http://www.youtube.com/user/dannykdavis07,,,D,07,,,2159,RHOB,Ways and Means,,323689512.566406,178613.571597067
152,17,ZZ,17ZZ,5001900US17ZZ,Congressional Districts not defined,00,119,G5200,F,0,4070576867,+42.1753010,-087.4224236,,,,,,,,,,,,,,,,,,,,,,,,,,,,7416745210.63281,396919.514975608
153,17,11,1711,5001900US1711,Congressional District 11,C2,119,G5200,N,2379449391,24366783,+42.0007156,-088.3956464,IL11,F000454,00010025,Mr. ,Bill,,Foster,,"Foster, Bill",53515,https://foster.house.gov,N,https://foster.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/il11_foster.jpg,http://www.facebook.com/CongressmanBillFoster,http://twitter.com/RepBillFoster,http://www.youtube.com/user/RepBillFoster,,,D,11,,,2366,RHOB,Financial Services,,4365188805.64063,612851.110518486
154,18,03,1803,5001900US1803,Congressional District 3,C2,119,G5200,N,11371183919,142827237,+41.0427268,-085.2114402,IN03,S001188,00010987,Mr. ,Marlin,A.,Stutzman,,"Stutzman, Marlin",54436,https://stutzman.house.gov/,N,https://stutzman.house.gov/contact,https://ziplook.house.gov/zip/pictures/in03_stutzman.jpg,,,,,,R,03,,,404,CHOB,Armed Services;Education and Workforce;Sel Comm Strategic Comp Us Chi,,20264344526.125,693683.050430304
155,18,09,1809,5001900US1809,Congressional District 9,C2,119,G5200,N,15635780416,159236598,+38.8906572,-085.7663943,IN09,H001093,00010804,Mrs.,Erin,,Houchin,,"Houchin, Erin",55315,https://houchin.house.gov,N,https://houchin.house.gov/contact,https://ziplook.house.gov/zip/pictures/in09_houchin.jpg,https://www.facebook.com/RepHouchin,https://x.com/RepHouchin,https://youtube.com/,https://www.instagram.com/rephouchin,,R,09,,,1632,LHOB,Education and Workforce;Financial Services;Rules,,26109060198.4414,975153.283616199
156,18,01,1801,5001900US1801,Congressional District 1,C2,119,G5200,N,2855117465,630793660,+41.5134699,-087.1628644,IN01,M001214,00010644,Mr. ,Frank,J.,Mrvan,,"Mrvan, Frank",52461,https://mrvan.house.gov,N,https://mrvan.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/in01_mrvan.jpg,https://www.facebook.com/103727561677178,https://twitter.com/RepMrvan,,,,D,01,,,1607,LHOB,Education and Workforce;Veterans' Affairs,,6221821732.75781,363636.039711652
157,18,08,1808,5001900US1808,Congressional District 8,C2,119,G5200,N,20968747672,313035439,+38.7447477,-087.1404934,IN08,M001233,00010989,Mr. ,Mark,B.,Messmer,,"Messmer, Mark",54636,https://messmer.house.gov/,N,https://messmer.house.gov/contact,https://ziplook.house.gov/zip/pictures/in08_messmer.jpg,,,,,,R,08,,,1208,LHOB,Energy and Commerce,,35050940187.0195,1439248.51512129
158,18,05,1805,5001900US1805,Congressional District 5,C2,119,G5200,N,5684441719,37676700,+40.2813992,-085.7926184,IN05,S000929,00010645,Mrs.,Victoria,,Spartz,,"Spartz, Victoria",52276,https://spartz.house.gov,N,https://spartz.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/in05_spartz.jpg,https://www.facebook.com/105592741477879,https://twitter.com/RepSpartz,,,,R,05,,,1609,LHOB,the Judiciary,,9843794236.20313,470641.129732599
159,18,06,1806,5001900US1806,Congressional District 6,C2,119,G5200,N,8501175597,41239302,+39.6899505,-085.5147550,IN06,S001229,00010988,Mr. ,Jefferson,,Shreve,,"Shreve, Jefferson",53021,https://shreve.house.gov/,N,https://shreve.house.gov/contact,https://ziplook.house.gov/zip/pictures/in06_shreve.jpg,https://www.facebook.com/RepJeffersonShreve,https://x.com/repshreve,,https://www.instagram.com/repshreve/,,R,06,,,224,CHOB,Energy and Commerce,,14443626685.4648,657002.127787717
160,18,04,1804,5001900US1804,Congressional District 4,C2,119,G5200,N,15790133484,76546517,+40.3158064,-086.8531922,IN04,B001307,00010453,Mr. ,James,R.,Baird,,"Baird, James",55037,https://baird.house.gov/,N,https://baird.house.gov/contact/,https://ziplook.house.gov/zip/pictures/in04_baird.jpg,http://www.facebook.com/RepJimBaird,http://twitter.com/RepJimBaird,https://www.youtube.com/channel/UCAe6fGhotC9J9tR_QONYzFA,,,R,04,,,2303,RHOB,"Agriculture;Foreign Affairs;Science, Space, and Technology",,27335531617.5469,916029.522703507
161,18,02,1802,5001900US1802,Congressional District 2,C2,119,G5200,N,11265252176,124861368,+41.2081119,-086.2418343,IN02,Y000067,00010726,Mr. ,Rudy,,Yakym,III,"Yakym, Rudy",53915,https://yakym.house.gov,N,https://yakym.house.gov/contact,https://ziplook.house.gov/zip/pictures/in02_yakym.jpg,https://www.facebook.com/RepRudyYakym,https://twitter.com/RepRudyYakym,,,,R,02,,,349,CHOB,the Budget;Transportation,,20147336896.2969,691765.178224258
162,18,07,1807,5001900US1807,Congressional District 7,C2,119,G5200,N,714862490,17700060,+39.8242555,-086.1381436,IN07,C001072,00008217,Mr. ,Andre,,Carson,,"Carson, Andre",54011,https://carson.house.gov/,N,https://carson.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/in07_carson.jpg,http://www.facebook.com/CongressmanAndreCarson,http://twitter.com/repandrecarson,http://www.youtube.com/repandrecarson,http://instagram.com/repandrecarson,,D,07,,,2135,RHOB,Intelligence (Permanent);Sel Comm Strategic Comp Us Chi;Transportation,,1243512848.72266,148209.049388834
163,19,03,1903,5001900US1903,Congressional District 3,C2,119,G5200,N,27643855978,195201581,+41.1394006,-093.9714010,IA03,N000193,00010798,Mr. ,Zachary,,Nunn,,"Nunn, Zachary",55476,https://nunn.house.gov,N,https://nunn.house.gov/contact/email-zach/,https://ziplook.house.gov/zip/pictures/ia03_nunn.jpg,https://facebook.com/repzachnunn,https://x.com/zachnunn,https://www.youtube.com/channel/UCHcM0qd2GQ2CbOHSGZ06rrA,https://instagram.com/repzachnunn,,R,03,,,1232,LHOB,Agriculture;Financial Services,,49136387173.6602,1324943.38613467
164,19,01,1901,5001900US1901,Congressional District 1,C2,119,G5200,N,28087306776,396020212,+41.4642982,-091.7325833,IA01,M001215,00010796,Mrs.,Mariannette,,Miller-Meeks,,"Miller-Meeks, Mariannette",56576,https://millermeeks.house.gov/,N,https://millermeeks.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ia02_millermeeks.jpg,https://www.facebook.com/RepMMM/,https://twitter.com/RepMMM,,,,R,01,,,1034,LHOB,Energy and Commerce;Veterans' Affairs,,50765871500.8359,1494978.59383886
165,19,04,1904,5001900US1904,Congressional District 4,C2,119,G5200,N,55511354304,279292889,+42.4651817,-094.9442482,IA04,F000446,00010641,Mr. ,Randy,,Feenstra,,"Feenstra, Randy",54426,https://feenstra.house.gov,N,https://feenstra.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ia04_feenstra.jpg,https://facebook.com/repfeenstra,https://twitter.com/repfeenstra,,,,R,04,,,1440,LHOB,Agriculture;Ways and Means,,102625244103.18,2157673.10516634
166,19,02,1902,5001900US1902,Congressional District 2,C2,119,G5200,N,33417827558,214829037,+42.6841214,-092.1788805,IA02,H001091,00010797,Mrs.,Ashley,,Hinson,,"Hinson, Ashley",52911,https://hinson.house.gov,N,https://hinson.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ia01_hinson.jpg,https://www.facebook.com/RepAshleyHinson,https://twitter.com/RepAshleyHinson,,https://www.instagram.com/repashleyhinson/,,R,02,,,1717,LHOB,Appropriations;Sel Comm Strategic Comp Us Chi,,62282173526.1992,1364866.46909926
167,20,01,2001,5001900US2001,Congressional District 1,C2,119,G5200,N,128553043406,535382248,+38.7758975,-099.5432358,KS01,M000871,00010646,Mr. ,Tracey,,Mann,,"Mann, Tracey",52715,https://mann.house.gov,N,https://mann.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ks01_mann.jpg,https://www.facebook.com/Congressman-Tracey-Mann-105522931489227,https://x.com/RepMann,,https://www.instagram.com/reptraceymann/,,R,01,,,344,CHOB,Agriculture;Small Business;Transportation,,212754418536.086,2763027.50142937
168,20,04,2004,5001900US2004,Congressional District 4,C2,119,G5200,N,37720491811,190479577,+37.5586258,-097.7650898,KS04,E000298,00010397,Mr. ,Ron,,Estes,,"Estes, Ron",56216,https://estes.house.gov/,N,https://estes.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ks04_estes.jpg,https://www.facebook.com/RepRonEstes/,https://twitter.com/RepRonEstes,https://www.youtube.com/c/repronestes,https://instagram.com/RepRonEstes,,R,04,,,2234,RHOB,Education and Workforce;the Budget;Ways and Means,,60427887501.4023,1303495.74829805
169,20,02,2002,5001900US2002,Congressional District 2,C2,119,G5200,N,39622826043,536398405,+38.4066990,-095.7294288,KS02,S001228,00010990,Mr. ,Derek,,Schmidt,,"Schmidt, Derek",56601,https://schmidt.house.gov/,N,https://schmidt.house.gov/contact,https://ziplook.house.gov/zip/pictures/ks02_schmidt.jpg,,,,,,R,02,,,1223,LHOB,Appropriations;Oversight and Gov Reform,,65531692076.6953,2336810.0234391
170,20,03,2003,5001900US2003,Congressional District 3,C2,119,G5200,N,5857460300,83403533,+38.5534729,-095.0639494,KS03,D000629,00010458,Ms. ,Sharice,,Davids,,"Davids, Sharice",52865,https://davids.house.gov/,N,https://davids.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ks03_davids.jpg,https://www.facebook.com/RepDavids,https://twitter.com/RepDavids,https://www.youtube.com/@RepShariceDavids,https://www.instagram.com/repdavids/,,D,03,,,2435,RHOB,Agriculture;Small Business;Transportation,,9730040263.88281,521641.579826072
171,21,03,2103,5001900US2103,Congressional District 3,C2,119,G5200,N,797065828,39732336,+38.1903917,-085.7005810,KY03,M001220,00010805,Mr. ,Morgan,,McGarvey,,"McGarvey, Morgan",55401,https://mcgarvey.house.gov,N,https://mcgarvey.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/ky03_mcgarvey.jpg,https://www.facebook.com/RepMcGarvey,https://x.com/RepMcGarvey,,https://www.instagram.com/repmcgarvey,,D,03,,,1527,LHOB,Small Business;Veterans' Affairs,,1356765525.08984,199185.235431217
172,21,01,2101,5001900US2101,Congressional District 1,C2,119,G5200,N,29783310648,1185324165,+36.9654032,-088.3425944,KY01,C001108,00010312,Mr. ,James,,Comer,,"Comer, James",53115,https://comer.house.gov/,N,https://comer.house.gov/email,https://ziplook.house.gov/zip/pictures/ky01_comer.jpg,http://www.facebook.com/congressmancomer,http://twitter.com/RepJamesComer,https://m.youtube.com/channel/UCPhXjG2P5iCxFOhVCPsHU6Q,http://instagram.com/congressmancomer/,,R,01,,,2410,RHOB,Education and Workforce;Oversight and Gov Reform,,48776823284.5938,2560061.76562458
173,21,05,2105,5001900US2105,Congressional District 5,C2,119,G5200,N,30429688564,340706030,+37.3813574,-083.5283678,KY05,R000395,00001653,Mr. ,Harold,,Rogers,,"Rogers, Harold",54601,https://halrogers.house.gov/,N,https://halrogers.house.gov/email,https://ziplook.house.gov/zip/pictures/ky05_rogersharold.jpg,https://www.facebook.com/CongressmanHalRogers/,https://twitter.com/RepHalRogers,https://www.youtube.com/user/rephalrogers?,http://www.instagram.com/rephalrogers,,R,05,,,2406,RHOB,Appropriations,,48837322385.8906,1479670.26352358
174,21,06,2106,5001900US2106,Congressional District 6,C2,119,G5200,N,9823320467,100349960,+38.0057100,-084.2482103,KY06,B001282,00010125,Mr. ,Andy,,Barr,,"Barr, Andy",54706,https://barr.house.gov/,N,https://barr.house.gov/contact,https://ziplook.house.gov/zip/pictures/ky06_barr.jpg,http://www.facebook.com/RepAndyBarr,https://www.twitter.com/RepAndyBarr,,https://www.instagram.com/RepAndyBarr,,R,06,,,2430,RHOB,Financial Services;Foreign Affairs;Sel Comm Strategic Comp Us Chi,,16007293747.9258,888800.875282185
175,21,04,2104,5001900US2104,Congressional District 4,C2,119,G5200,N,12547213878,319350254,+38.5253193,-084.4541873,KY04,M001184,00009865,Mr. ,Thomas,,Massie,,"Massie, Thomas",53465,https://massie.house.gov,N,http://massieforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ky04_massie.jpg,https://www.facebook.com/RepThomasMassie,https://twitter.com/RepThomasMassie,http://www.youtube.com/user/RepThomasMassie,https://www.instagram.com/repthomasmassie/,,R,04,,,2453,RHOB,Rules;the Judiciary;Transportation,,21056665013.4883,1319582.58711135
176,21,02,2102,5001900US2102,Congressional District 2,C2,119,G5200,N,18886156433,398673440,+37.4683065,-086.3492303,KY02,G000558,00008291,Mr. ,Brett,,Guthrie,,"Guthrie, Brett",53501,https://guthrie.house.gov/,N,"http://guthrie.house.gov/?sectionid=7&sectiontree=4,7",https://ziplook.house.gov/zip/pictures/ky02_guthrie.jpg,https://www.facebook.com/CongressmanGuthrie/,https://twitter.com/repguthrie,https://www.youtube.com/user/BrettGuthrie,https://www.instagram.com/repguthrie/,,R,02,,,2434,RHOB,Energy and Commerce,,30670823634.4805,1302028.77295702
177,22,01,2201,5001900US2201,Congressional District 1,C2,119,G5200,N,9460243773,12538336564,+29.7657568,-089.7506624,LA01,S001176,00008234,Mr. ,Steve,,Scalise,,"Scalise, Steve",53015,https://scalise.house.gov/,N,https://scaliseforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/la01_scalise.jpg,https://www.facebook.com/RepSteveScalise?ref=hl,https://twitter.com/SteveScalise,http://www.youtube.com/user/RepSteveScalise,http://instagram.com/stevescalise,https://www.flickr.com/photos/68829268@N02/,R,01,,,2049,RHOB,,,29297503385.4688,1543004.99648915
178,22,02,2202,5001900US2202,Congressional District 2,C2,119,G5200,N,5193589844,984532142,+30.0686808,-090.8274064,LA02,C001125,00010708,Mr. ,Troy,A.,Carter,,"Carter, Troy",56636,https://troycarter.house.gov,N,https://troycarter.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/la02_troycarter.jpg,https://facebook.com/RepTroyCarter,https://twitter.com/RepTroyCarter,,https://instagram.com/RepTroyCarter,,D,02,,,442,CHOB,Homeland Security;Transportation,,8276424822.56641,970979.669374693
179,22,03,2203,5001900US2203,Congressional District 3,C2,119,G5200,N,19749604288,7770306968,+29.8045350,-092.0076145,LA03,H001077,00010347,Mr. ,Clay,,Higgins,,"Higgins, Clay",52031,https://clayhiggins.house.gov,N,https://clayhigginsforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/la03_higgins.jpg,https://www.facebook.com/CongressmanClayHiggins/,http://twitter.com/RepClayHiggins,http://www.youtube.com/republicanconference,http://instagram.com/RepClayHiggins,,R,03,,,572,CHOB,Homeland Security;Oversight and Gov Reform,,36673784937.0957,1564223.9056836
180,22,04,2204,5001900US2204,Congressional District 4,C2,119,G5200,N,37822420750,1164426114,+32.2774770,-093.5186226,LA04,J000299,00010348,Mr. ,Mike,,Johnson,,"Johnson, Mike",52777,https://mikejohnson.house.gov,N,https://mikejohnson.house.gov/contact/,https://ziplook.house.gov/zip/pictures/la04_johnson.jpg,http://www.facebook.com/RepMikeJohnson/,http://twitter.com/RepMikeJohnson,http://www.youtube.com/channel/UCzqBEpeIaDEfvAtsA53Fx2Q,http://instagram.com/RepMikeJohnson,http://www.flickr.com/photos/151499386@N08/,R,04,,,568,CHOB,Armed Services;the Judiciary,,54120826751.1289,2884688.63039104
